fac_id,wgt_fac,wgt_abs,wgt_know
918035,3.375,3.375,10.125
918049,3.375,3.375,3.375
955555,,,
966666,,,
988888,,,
1301003,1.5714287,1.5714287,1.5714287
1301004,1.5714287,1.5714287,1.5714287
1301007,1.5714287,1.5714287,8.642858
1301014,1.5714287,1.5714287,1.5714287
1301015,1.5714287,1.5714287,1.5714287
1301016,1.5714287,1.5714287,1.5714287
1301017,1.5714287,1.5714287,
1301020,1.5714287,1.5714287,
1301031,1.5714287,1.5714287,1.9642859
1301032,1.5714287,1.5714287,1.5714287
1301035,1.5714287,1.5714287,5.5
1301036,1.5714287,1.5714287,1.5714287
1301037,1.5714287,1.5714287,4.714286
1301040,1.5714287,1.5714287,1.5714287
1301043,1.5714287,1.5714287,2.357143
1301050,1.5714287,1.5714287,1.5714287
1301052,1.5714287,1.5714287,2.0952382
1301054,1.5714287,1.5714287,3.1428573
1301074,1.5714287,1.5714287,1.5714287
1302001,1.5714287,1.5714287,4.871429
1302007,1.5714287,1.5714287,1.5714287
1302008,1.5714287,1.5714287,1.5714287
1302009,1.5714287,1.5714287,3.1428573
1302010,1.0,1.0,1.0
1302012,1.5714287,1.5714287,1.5714287
1302013,1.5714287,1.5714287,1.5714287
1302014,1.5714287,1.5714287,1.5714287
1302015,1.5714287,1.5714287,3.5357144
1302018,1.5714287,1.5714287,3.9285717
1302023,1.5714287,1.5714287,1.5714287
1303001,1.5714287,1.5714287,4.714286
1303004,1.5714287,1.5714287,3.1428573
1303005,1.5714287,1.5714287,6.2857146
1303012,1.5714287,1.5714287,4.714286
1303013,1.5714287,1.5714287,1.5714287
1303015,1.5714287,1.5714287,2.6190476
1303017,1.5714287,1.5714287,3.1428573
1303019,1.5714287,1.5714287,3.1428573
1303021,1.5714287,1.5714287,3.6666667
1303024,1.5714287,1.5714287,2.357143
1303938,,,
1304001,1.0,1.0,1.5
1304003,1.5714287,1.5714287,3.1428573
1304004,1.5714287,1.5714287,2.0952382
1304005,1.5714287,1.5714287,1.5714287
1304006,1.5714287,1.5714287,1.920635
1304007,1.5714287,1.5714287,3.4571428
1304013,1.5714287,1.5714287,3.5357144
1304015,1.5714287,1.5714287,
1304016,1.5714287,1.5714287,1.5714287
1304018,1.5714287,1.5714287,1.5714287
1304019,1.5714287,1.5714287,3.5357144
1304022,1.5714287,1.5714287,3.1428573
1304024,1.5714287,1.5714287,
1304025,1.5714287,1.5714287,
1304026,1.5714287,1.5714287,3.1428573
1304940,,,
1305001,1.0,1.0,2.0
1305002,1.5869566,1.5869566,2.0630436
1305003,1.5869566,1.5869566,4.7608695
1305004,1.5869566,1.5869566,1.5869566
1305007,1.5869566,1.5869566,3.1739132
1305008,1.5869566,1.5869566,1.5869566
1305010,1.5869566,1.5869566,1.5869566
1305013,1.5869566,1.5869566,1.5869566
1305014,1.5869566,1.5869566,4.3641305
1305015,1.5869566,1.5869566,5.554348
1305019,1.5869566,1.5869566,3.9673915
1305020,1.5869566,1.5869566,4.7608695
1305022,1.5869566,1.5869566,1.5869566
1305023,1.5869566,1.5869566,1.5869566
1305024,1.0,1.0,1.0
1305026,1.5869566,1.5869566,1.5869566
1305027,1.5869566,1.5869566,1.5869566
1305028,1.5869566,1.5869566,3.9673915
1305944,,,
1306005,1.5869566,1.5869566,2.3804348
1306008,1.5869566,1.5869566,3.1739132
1306009,1.5869566,1.5869566,1.5869566
1306014,1.0,1.0,1.5
1306016,1.5869566,1.5869566,1.5869566
1306021,1.5869566,1.5869566,6.3478265
1306025,1.5869566,1.5869566,1.5869566
1306942,,,
1307002,1.5714287,1.5714287,3.1428573
1307004,1.0,1.0,1.5
1307005,1.5714287,1.5714287,5.2380953
1307006,1.5714287,1.5714287,2.357143
1307009,1.5714287,1.5714287,9.428572
1307010,1.5714287,1.5714287,3.1428573
1307015,1.5714287,1.5714287,7.8571434
1307021,1.5714287,1.5714287,3.1428573
1307023,1.5714287,1.5714287,4.714286
1308002,1.5869566,1.5869566,22.217392
1308003,1.5869566,1.5869566,
1308004,1.5869566,1.5869566,1.5869566
1308006,1.5869566,1.5869566,2.1159422
1308007,1.0,1.0,1.5
1308012,1.5869566,1.5869566,2.777174
1308014,1.5869566,1.5869566,4.7608695
1308017,1.5869566,1.5869566,2.1159422
1308019,1.5869566,1.5869566,4.7608695
1308020,1.5869566,1.5869566,3.7028987
1308021,1.5869566,1.5869566,3.1739132
1308025,1.5869566,1.5869566,6.876812
1308027,1.5869566,1.5869566,1.5869566
1309003,1.5869566,1.5869566,5.157609
1309004,1.0,1.0,2.3333333
1309007,1.5869566,1.5869566,2.3804348
1309008,1.5869566,1.5869566,6.3478265
1309010,1.5869566,1.5869566,4.7608695
1309011,1.5869566,1.5869566,1.5869566
1309013,1.5869566,1.5869566,3.1739132
1309014,1.5869566,1.5869566,4.7608695
1309015,1.5869566,1.5869566,7.934783
1309016,1.5869566,1.5869566,3.1739132
1309017,1.5869566,1.5869566,6.3478265
1309019,1.5869566,1.5869566,3.1739132
1309020,1.5869566,1.5869566,7.934783
1309021,1.5869566,1.5869566,2.777174
1309022,1.5869566,1.5869566,6.3478265
1309023,1.5869566,1.5869566,1.5869566
1309025,1.5869566,1.5869566,6.3478265
1309026,1.5869566,1.5869566,1.5869566
1309029,1.5869566,1.5869566,1.5869566
1309030,1.5869566,1.5869566,3.7028987
1309031,1.5869566,1.5869566,
1309033,1.5869566,1.5869566,5.157609
1310002,1.5714287,1.5714287,1.5714287
1310007,1.5714287,1.5714287,1.7959185
1310008,1.5714287,1.5714287,1.5714287
1310010,1.5714287,1.5714287,1.5714287
1310011,1.5714287,1.5714287,2.8285716
1310017,1.0,1.0,3.0
1310019,1.5714287,1.5714287,2.357143
1310020,1.5714287,1.5714287,1.5714287
1310021,1.5714287,1.5714287,3.1428573
1310023,1.5714287,1.5714287,2.0952382
1310024,1.5714287,1.5714287,2.0952382
1310026,1.5714287,1.5714287,1.5714287
1310028,1.5714287,1.5714287,1.5714287
1310941,,,
1311001,1.5869566,1.5869566,4.2318845
1311002,1.5869566,1.5869566,3.1739132
1311003,1.5869566,1.5869566,1.5869566
1311007,1.5869566,1.5869566,1.5869566
1311008,1.5869566,1.5869566,3.1739132
1311009,1.5869566,1.5869566,1.5869566
1311010,1.0,1.0,1.0
1311012,1.5869566,1.5869566,3.1739132
1311013,1.5869566,1.5869566,1.5869566
1311016,1.5869566,1.5869566,1.5869566
1311019,1.5869566,1.5869566,6.3478265
1311020,1.5869566,1.5869566,9.521739
1311021,1.5869566,1.5869566,4.7608695
1311024,1.5869566,1.5869566,7.141305
1311029,1.5869566,1.5869566,7.934783
1311031,1.5869566,1.5869566,4.7608695
1311939,,,
1312001,1.5869566,1.5869566,6.3478265
1312002,1.5869566,1.5869566,3.1739132
1312003,1.5869566,1.5869566,3.9673915
1312004,1.5869566,1.5869566,4.7608695
1312009,1.5869566,1.5869566,1.5869566
1313003,1.5869566,1.5869566,2.8565218
1313004,1.5869566,1.5869566,1.5869566
1313007,1.5869566,1.5869566,2.5391307
1313011,1.0,1.0,1.0
1313012,1.5869566,1.5869566,1.904348
1313016,1.5869566,1.5869566,4.2318845
1313019,1.5869566,1.5869566,7.934783
1313020,1.5869566,1.5869566,4.2318845
1313022,1.5869566,1.5869566,4.7608695
1313023,1.5869566,1.5869566,3.7028987
1313026,1.5869566,1.5869566,1.5869566
1313027,1.5869566,1.5869566,2.1159422
1313028,1.5869566,1.5869566,3.9673915
1314002,1.5869566,1.5869566,9.521739
1314003,1.5869566,1.5869566,2.3804348
1314006,1.0,1.0,2.4
1314007,1.5869566,1.5869566,6.876812
1314011,1.5869566,1.5869566,3.5706525
1314012,1.5869566,1.5869566,4.7608695
1314014,1.5869566,1.5869566,5.289855
1315002,1.5714287,1.5714287,3.1428573
1315006,1.5714287,1.5714287,4.714286
1315007,1.5714287,1.5714287,1.5714287
1315011,1.5714287,1.5714287,1.5714287
1315012,1.5714287,1.5714287,2.357143
1315014,1.5714287,1.5714287,3.9285717
1315015,1.5714287,1.5714287,2.6190476
1315016,1.5714287,1.5714287,3.1428573
1315017,1.5714287,1.5714287,1.5714287
1315943,,,
1316001,1.5714287,1.5714287,5.7619047
1316003,1.0,1.0,1.0
1316004,1.5714287,1.5714287,4.1904764
1316006,1.5714287,1.5714287,3.6666667
1316009,1.0,1.0,1.0
1316011,1.5714287,1.5714287,3.9285717
1316013,1.5714287,1.5714287,4.714286
1316015,1.5714287,1.5714287,4.714286
1316017,1.5714287,1.5714287,4.714286
1316018,1.5714287,1.5714287,3.9285717
1316019,1.0,1.0,1.5
1316021,1.5714287,1.5714287,3.1428573
1316023,1.5714287,1.5714287,6.809524
1316024,1.5714287,1.5714287,4.714286
1601006,14.592592,58.37037,19.456789
1601019,2.875,34.5,10.0625
1601030,2.875,40.25,8.625
1601041,1.0,93.0,1.32
1601049,2.875,25.875,4.7916665
1602002,2.875,5.75,2.875
1602007,2.875,23.0,3.8333333
1602008,2.875,11.5,2.875
1602009,2.875,23.0,4.7916665
1602010,2.875,17.25,4.3125
1602011,2.875,11.5,4.3125
1602012,2.875,14.375,3.8333333
1602017,14.592592,160.51851,14.592592
1602019,2.875,20.125,5.75
1602025,2.875,14.375,4.3125
1602030,2.875,25.875,3.8333333
1602039,2.875,20.125,5.75
1602041,2.875,20.125,4.3125
1603013,2.875,11.5,4.3125
1603017,2.875,17.25,4.3125
1603026,2.875,14.375,3.59375
1603028,2.875,2.875,2.875
1603030,2.875,14.375,3.8333333
1603034,14.592592,175.11111,43.777775
1603036,2.875,51.75,5.1749997
1603041,2.875,31.625,7.6666665
1604011,2.875,31.625,8.625
1604017,2.875,17.25,11.5
1604024,14.592592,189.7037,24.320986
1604038,2.875,25.875,8.625
1605010,2.875,5.75,2.875
1605026,2.875,5.75,2.875
1605031,2.875,11.5,2.875
1605047,14.360001,100.520004,14.360001
1606003,2.875,20.125,3.59375
1606009,2.875,8.625,4.3125
1606012,2.875,31.625,4.6
1606015,14.360001,43.08,14.360001
1606016,2.875,40.25,7.1875
1606019,2.875,17.25,2.875
1606025,2.875,11.5,4.3125
1606027,14.360001,43.08,21.54
1606030,14.592592,14.592592,14.592592
1607007,2.875,37.375,2.875
1607009,2.875,37.375,2.875
1607014,14.592592,364.81482,24.320986
1607016,2.875,25.875,3.6964285
1607018,2.875,17.25,2.875
1607030,2.875,25.875,12.9375
1607034,1.0,58.0,2.5
1608005,14.592592,131.33333,29.185184
1608009,2.875,8.625,2.875
1608040,2.875,40.25,4.3125
1608046,14.592592,14.592592,
1608061,2.875,11.5,2.875
1608063,14.360001,57.440002,43.08
1608069,2.875,5.75,2.875
1608076,2.875,5.75,2.875
1609009,2.875,11.5,2.875
1609022,2.875,23.0,2.875
1609023,2.875,11.5,2.875
1609029,2.875,8.625,2.875
1609037,2.875,8.625,5.75
1609038,2.875,11.5,2.875
1609040,2.875,8.625,2.875
1610001,2.875,5.75,2.875
1610013,14.592592,145.92592,14.592592
1610021,2.875,17.25,8.625
1610029,2.875,14.375,2.875
1610033,2.875,17.25,2.875
1610035,2.875,5.75,5.75
1610037,14.360001,14.360001,14.360001
1611005,2.875,17.25,5.75
1611011,2.875,23.0,4.3125
1611013,2.875,8.625,2.875
1611014,2.875,11.5,3.8333333
1611026,2.875,97.75,5.3906245
1611028,1.0,79.0,1.18
1611029,14.360001,244.12001,14.360001
1611035,2.875,163.875,5.75
1611042,14.360001,28.720001,14.360001
1611052,1.0,69.0,1.6666666
1611062,2.875,31.625,4.7916665
1612004,2.875,17.25,8.625
1612005,2.875,14.375,5.75
1612006,2.875,14.375,3.59375
1612007,2.875,14.375,7.1875
1612011,2.875,8.625,2.875
1612013,2.875,25.875,6.7083335
1612014,2.875,11.5,8.625
1612017,1.0,49.0,3.4999998
1612019,2.875,14.375,5.75
1612022,14.360001,157.96,38.293335
1612023,2.875,8.625,5.75
1612036,2.875,17.25,4.3125
1613004,2.875,28.75,5.75
1613005,2.875,20.125,8.625
1613016,2.875,37.375,3.3977273
1613020,14.360001,71.8,35.9
1613026,2.875,20.125,2.875
1613029,2.875,23.0,4.7916665
1614002,14.360001,114.880005,35.9
1614003,1.0,7.0,1.25
1614006,2.875,40.25,7.1875
1614011,2.875,34.5,7.1875
1614013,2.875,8.625,8.625
1615003,2.875,,
1615006,2.875,46.0,3.953125
1615013,2.875,17.25,2.875
1615017,2.875,28.75,6.7083335
1615019,2.875,37.375,6.7083335
1615022,2.875,34.5,12.9375
1616001,2.875,14.375,2.875
1616005,2.875,17.25,
1616007,14.360001,57.440002,14.360001
1616014,2.875,40.25,4.3125
1616018,2.875,23.0,2.875
1617003,2.875,17.25,3.8333333
1617006,1.0,13.0,2.1666667
1617011,2.875,14.375,7.1875
1617012,2.875,20.125,6.7083335
1617021,2.875,28.75,5.75
1617024,1.0,50.0,1.5
1617025,2.875,69.0,11.5
1617028,14.592592,131.33333,29.185184
1617033,2.875,5.75,5.75
1618001,2.875,11.5,2.875
1618003,2.875,11.5,2.875
1618004,2.875,8.625,5.75
1618006,2.875,5.75,2.875
1618008,2.875,37.375,5.75
1618009,2.875,11.5,2.875
1618011,2.875,17.25,2.875
1618013,1.0,43.0,5.0
1618015,2.875,11.5,8.625
1618017,2.875,11.5,2.875
1618020,2.875,14.375,2.875
1618024,14.592592,43.77778,14.592592
1618037,2.875,8.625,8.625
1619006,1.0,2.0,2.0
1619007,1.0,3.0,2.0
1619009,14.999999,44.999996,14.999999
1619010,1.0,11.0,4.0
1619011,1.0,3.0,1.0
1619013,1.0,3.0,3.0
1619015,1.0,8.0,2.0
1619018,1.0,4.0,1.0
1619019,1.0,3.0,1.0
1619020,1.0,2.0,1.0
1619021,1.0,6.0,1.5
1619023,14.999999,74.99999,29.999998
1619026,1.0,2.0,1.0
1619027,1.0,2.0,2.0
1619033,1.0,6.0,1.5
1619034,1.0,4.0,1.0
1619041,14.624999,102.37499,14.624999
1619045,1.0,80.0,3.4999998
1619052,1.0,3.0,1.0
1620025,14.360001,43.08,14.360001
1620029,2.875,31.625,9.583333
1620030,14.592592,102.14815,14.592592
1620038,14.592592,1065.2593,29.185184
1620054,14.360001,14.360001,14.360001
1620065,2.875,11.5,2.875
1621010,2.875,11.5,11.5
1621012,2.875,11.5,11.5
1621023,14.360001,186.68001,28.720001
1621026,2.875,11.5,2.875
1621029,14.592592,29.185184,14.592592
1621030,2.875,11.5,5.75
1621032,2.875,11.5,2.875
1621038,2.875,11.5,5.75
1621048,14.592592,72.96296,14.592592
1622008,2.875,14.375,2.875
1622020,2.875,11.5,5.75
1622024,2.875,8.625,4.3125
1622026,2.875,17.25,2.875
1622028,2.875,20.125,8.625
1622029,14.360001,43.08,14.360001
1622039,2.875,8.625,4.3125
1622045,2.875,25.875,6.46875
1622046,2.875,11.5,2.875
1622047,2.875,23.0,7.1875
1622049,14.592592,58.37037,29.185184
1622061,2.875,25.875,2.875
1623003,2.875,17.25,4.3125
1623019,2.875,20.125,5.75
1623021,2.875,20.125,17.25
1623028,2.875,120.75,71.875
1623033,14.592592,,29.185184
1623038,14.360001,28.720001,28.720001
1623041,2.875,23.0,7.1875
1623044,2.875,31.625,3.8333333
1623048,2.875,20.125,5.75
1624024,14.624999,233.99998,14.624999
1624028,1.0,5.0,2.0
1624030,14.624999,248.62498,80.43749
1624043,1.0,71.0,1.22
1624082,14.624999,160.87498,102.37499
1624083,14.624999,102.37499,14.624999
1624103,14.624999,29.249998,14.624999
1624104,14.624999,131.62498,18.281248
1624118,14.999999,2744.9998,40.8
1625005,2.875,14.375,3.59375
1625009,2.875,20.125,4.3125
1625029,14.592592,116.74074,14.592592
1625033,2.875,20.125,8.625
1625041,14.592592,204.2963,14.592592
1625046,2.875,8.625,2.875
1625047,2.875,14.375,3.8333333
1625049,14.360001,43.08,14.360001
1625054,2.875,51.75,5.270833
1625061,2.875,17.25,5.75
1625063,2.875,8.625,4.3125
1626002,2.875,17.25,4.3125
1626003,14.360001,28.720001,28.720001
1626005,2.875,54.625,10.541666
1626013,14.360001,71.8,14.360001
1626016,14.360001,114.880005,43.08
1626020,14.592592,102.14815,14.592592
1626025,1.0,96.0,1.5
1626037,2.875,11.5,2.875
1626039,2.875,25.875,4.3125
1626041,2.875,14.375,4.3125
1626050,14.592592,204.2963,14.592592
1626051,2.875,43.125,6.46875
1627004,2.875,23.0,3.8333333
1627010,2.875,40.25,4.3125
1627015,2.875,14.375,4.3125
1627020,2.875,20.125,4.3125
1801005,6.813187,6.813187,6.813187
1801010,6.813187,27.252748,6.813187
1801011,6.813187,34.065937,6.813187
1801034,6.813187,27.252748,6.813187
1801035,6.813187,68.131874,10.21978
1801041,6.813187,129.45056,10.21978
1801045,1.0,128.0,1.8199999
1801053,6.813187,6.813187,6.813187
1801056,6.813187,20.439562,20.43956
1801073,6.813187,6.813187,6.813187
1802004,6.95,27.8,6.95
1802012,6.95,76.45,13.9
1802018,6.95,41.699997,13.9
1802026,6.95,13.9,6.95
1802039,6.95,382.25,17.375
1802040,15.142857,151.42856,15.142857
1802049,6.95,139.0,6.95
1802063,1.0,222.0,3.6
1802067,6.95,48.649998,6.95
1802068,6.95,180.7,6.95
1802069,1.0,156.0,2.56
1803009,6.813187,47.69231,9.0842495
1803012,1.0,82.0,1.26
1803017,6.813187,27.252748,6.813187
1803025,6.813187,54.505497,10.21978
1803029,6.813187,6.813187,6.813187
1803049,6.813187,47.69231,6.813187
1804010,6.95,13.9,6.95
1804018,15.142857,45.42857,15.142857
1804021,15.142857,75.71428,15.142857
1804028,6.95,13.9,6.95
1804033,6.95,34.75,13.9
1804045,6.95,13.9,6.95
1804054,6.95,125.1,13.9
1804055,6.95,90.35,17.375
1804059,1.0,105.0,1.88
1804081,6.95,41.699997,13.9
1804082,1.0,62.0,4.0
1804091,6.95,13.9,6.95
1804093,6.95,76.45,20.849998
1805003,14.636364,73.18182,14.636364
1805004,1.0,56.0,1.0
1805007,6.813187,6.813187,6.813187
1805010,14.636364,117.09091,14.636364
1805013,6.813187,20.439562,6.813187
1805018,14.636364,58.545456,14.636364
1805020,6.813187,40.879124,6.813187
1805029,6.813187,6.813187,6.813187
1805037,6.813187,34.065937,6.813187
1805038,6.813187,27.252748,6.813187
1806001,1.0,61.0,2.5
1806007,6.813187,81.75825,13.626374
1806016,14.636364,87.818184,29.272728
1806038,6.813187,13.626374,6.813187
1806040,6.813187,34.065937,6.813187
1806047,6.813187,40.879124,13.626374
1806053,6.813187,68.131874,6.813187
1806057,6.813187,20.439562,6.813187
1807003,6.813187,6.813187,6.813187
1807023,6.813187,13.626374,6.813187
1807036,6.813187,190.76924,13.626374
1807040,1.0,161.0,2.92
1807041,14.636364,395.18182,14.636364
1807044,6.813187,81.75825,6.813187
1807050,6.813187,54.505497,13.626374
1807051,6.813187,68.131874,6.813187
1808009,6.95,48.649998,10.424999
1808010,6.95,13.9,6.95
1808024,6.95,27.8,13.9
1808032,1.0,76.0,1.32
1808042,1.0,125.0,2.0800002
1808044,15.142857,136.2857,60.571426
1808046,6.95,166.79999,27.8
1808052,6.95,27.8,6.95
1808058,6.95,41.699997,10.424999
1808060,15.142857,363.42856,105.99999
1808063,6.95,111.2,13.9
1809021,14.647059,600.5294,36.61765
1809029,6.8125005,74.93751,9.083334
1809034,14.647059,278.29413,14.647059
1809044,1.0,145.0,1.96
1809047,6.8125005,88.56251,17.03125
1809072,14.647059,790.9412,48.82353
1809079,14.647059,131.82353,21.970589
1809083,14.647059,249.00002,29.294119
1809097,1.0,57.0,
1809108,14.647059,,
1809115,14.647059,366.17648,14.647059
1809122,14.647059,1215.7059,43.941177
1810021,14.647059,14.647059,
1810037,1.0,444.0,8.08
1810064,14.647059,175.76471,29.294119
1810081,6.8125005,88.56251,15.328126
1810102,6.8125005,354.25003,15.668752
1810103,6.8125005,6.8125005,6.8125005
1810105,6.8125005,115.81251,9.083334
1810116,1.0,410.0,5.8199997
1811001,6.813187,13.626374,6.813187
1811010,14.636364,175.63637,25.613636
1811033,1.0,92.0,1.58
1811040,6.813187,34.065937,27.252748
1811041,6.813187,109.010994,8.175825
1812004,6.813187,6.813187,6.813187
1812009,6.813187,34.065937,13.626374
1812010,6.813187,13.626374,6.813187
1812012,1.0,56.0,2.6
1812028,6.813187,136.26375,17.714287
1812029,6.813187,95.38462,17.032967
1812033,6.813187,6.813187,6.813187
1812036,6.813187,13.626374,6.813187
1813002,14.636364,43.909092,14.636364
1813005,6.813187,13.626374,6.813187
1813006,6.813187,13.626374,6.813187
1813016,6.813187,20.439562,13.626374
1813029,6.813187,13.626374,6.813187
1813033,1.0,24.0,1.0
1813038,6.813187,34.065937,27.252748
1813044,6.813187,13.626374,6.813187
1814020,1.0,63.0,
1814028,6.813187,47.69231,13.626374
1814030,14.636364,87.818184,21.954546
1814038,6.813187,54.505497,13.626374
1815003,6.813187,47.69231,6.813187
1815006,6.813187,13.626374,6.813187
1815007,6.813187,27.252748,6.813187
1815008,6.813187,129.45056,11.355311
1815013,6.813187,13.626374,6.813187
1815021,6.813187,6.813187,6.813187
1815022,6.813187,13.626374,13.626374
1815044,6.813187,149.89012,40.87912
1815051,6.813187,68.131874,6.813187
1815055,6.813187,13.626374,6.813187
1815060,1.0,52.0,1.5
1815067,6.813187,47.69231,20.43956
1816013,1.0,72.0,2.8
1816022,6.95,55.6,20.849998
1816024,6.95,13.9,6.95
1817007,6.813187,20.439562,6.813187
1817008,6.813187,13.626374,6.813187
1817023,6.813187,68.131874,27.252748
1817031,6.813187,6.813187,6.813187
1817055,6.813187,34.065937,6.813187
1817062,6.813187,13.626374,6.813187
1817065,6.813187,20.439562,13.626374
1817072,6.813187,13.626374,6.813187
1817077,6.813187,6.813187,6.813187
1817082,14.636364,73.18182,14.636364
1817085,6.813187,,
1817090,1.0,125.0,2.04
1817093,14.636364,117.09091,14.636364
1818017,6.95,13.9,6.95
1818026,6.95,13.9,6.95
1818031,6.95,13.9,6.95
1818033,1.0,73.0,1.12
1819001,6.8125005,34.062504,6.8125005
1819005,6.8125005,27.250002,6.8125005
1819023,6.8125005,95.37501,13.625001
1819024,14.647059,219.70589,43.941177
1819032,6.8125005,68.12501,6.8125005
1819035,14.647059,322.23532,43.941177
1819041,6.8125005,115.81251,10.900001
1819045,14.647059,717.70593,24.411764
1819047,1.0,160.0,2.66
1819058,6.8125005,61.312504,10.21875
1820002,6.813187,6.813187,6.813187
1820006,6.813187,27.252748,6.813187
1820015,6.813187,34.065937,6.813187
1820016,6.813187,34.065937,10.21978
1820018,6.813187,54.505497,6.813187
1820021,6.813187,34.065937,20.43956
1820024,1.0,61.0,1.1
1820046,6.813187,6.813187,6.813187
1820055,6.813187,20.439562,6.813187
1820060,6.813187,20.439562,13.626374
1821011,6.95,41.699997,6.95
1821016,6.95,34.75,6.95
1821017,6.95,13.9,6.95
1821018,6.95,20.849998,6.95
1821029,6.95,13.9,6.95
1821033,6.95,83.399994,15.6375
1821046,1.0,44.0,1.0
1821053,15.142857,45.42857,15.142857
1821054,15.142857,90.85714,15.142857
1821056,6.95,20.849998,6.95
1821059,6.95,97.299995,13.9
1821065,6.95,41.699997,6.95
1821067,6.95,27.8,6.95
1821070,6.95,13.9,13.9
1821073,6.95,62.55,27.8
1821079,15.142857,151.42856,15.142857
1822003,6.813187,6.813187,6.813187
1822008,6.813187,6.813187,6.813187
1822009,6.813187,6.813187,6.813187
1822017,6.813187,6.813187,6.813187
1822021,6.813187,13.626374,6.813187
1822022,6.813187,6.813187,6.813187
1822028,6.813187,6.813187,6.813187
1822036,6.813187,6.813187,6.813187
1822038,6.813187,13.626374,6.813187
1822052,6.813187,6.813187,6.813187
1822061,1.0,85.0,1.42
1822063,1.0,63.0,1.0400001
1822072,6.813187,13.626374,6.813187
1823004,6.8125005,6.8125005,6.8125005
1823011,6.8125005,20.437502,13.625001
1823013,6.8125005,13.625001,6.8125005
1823016,6.8125005,6.8125005,6.8125005
1823033,6.8125005,27.250002,6.8125005
1823034,14.647059,2314.2354,23.435295
1823040,14.647059,87.882355,43.941177
1823041,6.8125005,40.875004,6.8125005
1823047,1.0,45.0,
1823048,1.0,237.0,3.7
1823051,6.8125005,224.81252,6.8125005
1823054,14.647059,424.7647,19.529413
2101001,1.9729731,1.9729731,1.9729731
2101004,1.0,1.0,5.75
2101005,1.9729731,1.9729731,2.6306307
2101006,1.9729731,1.9729731,2.6306307
2101011,1.9729731,1.9729731,
2102002,1.9797298,1.9797298,1.9797298
2102003,1.9797298,1.9797298,3.2995496
2102004,1.9797298,1.9797298,1.9797298
2102006,1.9797298,1.9797298,3.9594595
2102008,1.9797298,1.9797298,1.9797298
2102010,1.9797298,1.9797298,3.9594595
2102012,1.9797298,1.9797298,1.9797298
2102015,1.9797298,1.9797298,9.403716
2102019,1.9797298,1.9797298,1.9797298
2102925,,,
2103003,1.9797298,1.9797298,1.9797298
2103004,1.0,1.0,3.1428573
2103005,1.9797298,1.9797298,1.9797298
2103006,1.9797298,1.9797298,1.9797298
2103007,1.9797298,1.9797298,1.9797298
2103011,1.9797298,1.9797298,1.9797298
2103013,1.9797298,1.9797298,1.9797298
2103015,1.9797298,1.9797298,1.9797298
2103017,1.9797298,1.9797298,1.9797298
2104001,1.9797298,1.9797298,1.9797298
2104002,1.9797298,1.9797298,1.9797298
2104003,1.9797298,1.9797298,3.9594595
2104004,1.9797298,1.9797298,1.9797298
2104005,1.9797298,1.9797298,1.9797298
2104006,1.9797298,1.9797298,1.9797298
2104007,1.9797298,1.9797298,1.9797298
2104008,1.9797298,1.9797298,1.9797298
2104009,1.9797298,1.9797298,1.9797298
2104011,1.9797298,1.9797298,1.9797298
2104012,1.9797298,1.9797298,1.9797298
2104013,1.9797298,1.9797298,1.9797298
2104014,1.9797298,1.9797298,3.9594595
2105001,1.9797298,1.9797298,2.9695945
2105003,1.9797298,1.9797298,2.9695945
2105004,1.9797298,1.9797298,3.9594595
2105009,1.9797298,1.9797298,3.9594595
2105013,1.9797298,1.9797298,1.9797298
2105014,1.9797298,1.9797298,1.9797298
2105017,1.9797298,1.9797298,1.9797298
2105020,1.9797298,1.9797298,3.9594595
2105930,,,
2105936,,,
2105937,,,
2106001,1.9729731,1.9729731,2.7621622
2106005,1.9729731,1.9729731,1.9729731
2106007,1.9729731,1.9729731,1.9729731
2106017,1.9729731,1.9729731,3.7267268
2106020,1.9729731,1.9729731,2.9594595
2106021,1.0,1.0,1.9
2106026,1.9729731,1.9729731,4.603604
2106030,1.0,1.0,3.0
2106927,,,
2107001,1.0,1.0,3.3
2107002,1.9729731,1.9729731,1.9729731
2107007,1.9729731,1.9729731,1.9729731
2107011,1.9729731,1.9729731,1.9729731
2107013,1.9729731,1.9729731,1.9729731
2107014,1.9729731,1.9729731,1.9729731
2107015,1.9729731,1.9729731,3.9459462
2107017,1.9729731,1.9729731,1.9729731
2107019,1.9729731,1.9729731,1.9729731
2108002,1.9797298,1.9797298,5.939189
2108005,1.9797298,1.9797298,6.929054
2108009,1.9797298,1.9797298,3.1675677
2108012,1.9797298,1.9797298,2.9695945
2108013,1.9797298,1.9797298,2.6396396
2108015,1.9797298,1.9797298,3.9594595
2108016,1.9797298,1.9797298,5.939189
2108017,1.9797298,1.9797298,1.9797298
2108931,,,
2109001,1.9797298,1.9797298,1.9797298
2109003,1.9797298,1.9797298,1.9797298
2109004,1.9797298,1.9797298,1.9797298
2109008,1.9797298,1.9797298,5.939189
2109009,1.9797298,1.9797298,2.6396396
2109011,1.9797298,1.9797298,1.9797298
2109013,1.9797298,1.9797298,1.9797298
2109014,1.9797298,1.9797298,1.9797298
2109015,1.9797298,1.9797298,2.7716217
2109017,1.9797298,1.9797298,1.9797298
2109019,1.9797298,1.9797298,1.9797298
2109020,1.0,1.0,1.3333334
2110001,1.9797298,1.9797298,1.9797298
